,texto,tokens
308,buscando que nuestras niñas y niños tapatíos tengan un pleno desarrollo integral en su edad temprana brindamos cuidados protección y aprendizaje en nuestros centros de atención infantilnuestras guarderías y preescolares son un espacio de protección y resguardo donde aprenden juegan y se divierten a través de actividades formativas y recreativasver las grandes sonrisas en sus rostros es nuestra motivación para seguir haciendo buenasacciones,"['buscando', 'que', 'nuestras', 'niñas', 'y', 'niños', 'tapatíos', 'tengan', 'un', 'pleno', 'desarrollo', 'integral', 'en', 'su', 'edad', 'temprana', 'brindamos', 'cuidados', 'protección', 'y', 'aprendizaje', 'en', 'nuestros', 'centros', 'de', 'atención', 'infantilnuestras', 'guarderías', 'y', 'preescolares', 'son', 'un', 'espacio', 'de', 'protección', 'y', 'resguardo', 'donde', 'aprenden', 'juegan', 'y', 'se', 'divierten', 'a', 'través', 'de', 'actividades', 'formativas', 'y', 'recreativasver', 'las', 'grandes', 'sonrisas', 'en', 'sus', 'rostros', 'es', 'nuestra', 'motivación', 'para', 'seguir', 'haciendo', 'buenasacciones']"
311,continuamos brindando infraestructura de primer nivel y servicios dignos para todas las personas por eso hoy inauguramos la calle francisco javier gamboa esta importante arteria en la zona minerva conecta con las principales avenidas de la ciudad como avenida vallarta y circunvalación agustín yáñez ahora se encuentra en las mejores condiciones y beneficiará tanto a peatones como automovilistas asegurando mayores condiciones de seguridad iluminación y accesibilidad universal en este video les platicamos más detalles sobre su renovación ánimo guadalajara,"['continuamos', 'brindando', 'infraestructura', 'de', 'primer', 'nivel', 'y', 'servicios', 'dignos', 'para', 'todas', 'las', 'personas', 'por', 'eso', 'hoy', 'inauguramos', 'la', 'calle', 'francisco', 'javier', 'gamboa', 'esta', 'importante', 'arteria', 'en', 'la', 'zona', 'minerva', 'conecta', 'con', 'las', 'principales', 'avenidas', 'de', 'la', 'ciudad', 'como', 'avenida', 'vallarta', 'y', 'circunvalación', 'agustín', 'yáñez', 'ahora', 'se', 'encuentra', 'en', 'las', 'mejores', 'condiciones', 'y', 'beneficiará', 'tanto', 'a', 'peatones', 'como', 'automovilistas', 'asegurando', 'mayores', 'condiciones', 'de', 'seguridad', 'iluminación', 'y', 'accesibilidad', 'universal', 'en', 'este', 'video', 'les', 'platicamos', 'más', 'detalles', 'sobre', 'su', 'renovación', 'ánimo', 'guadalajara']"
314,jóvenes niñas y niños están aprendiendo a entrenar a sus perros junto a nuestros compañeros y compañeras del grupo lobos durante este programa llamado entrenando a mi perro se enseña entrenamiento básico cuidados y atenciones de estos amigos peludosa través de estas capacitaciones se puede aprender más sobre el sentido de responsabilidad y empatía así como la gestión emocional todo esto gracias a nuestras fieles mascotasademás muchos de estos chavos se están animando a formar parte de las brigadas de jóvenes de la en donde fomentamos el deporte y los valores para impulsarlos hacia un mejor futuro k9,"['jóvenes', 'niñas', 'y', 'niños', 'están', 'aprendiendo', 'a', 'entrenar', 'a', 'sus', 'perros', 'junto', 'a', 'nuestros', 'compañeros', 'y', 'compañeras', 'del', 'grupo', 'lobos', 'durante', 'este', 'programa', 'llamado', 'entrenando', 'a', 'mi', 'perro', 'se', 'enseña', 'entrenamiento', 'básico', 'cuidados', 'y', 'atenciones', 'de', 'estos', 'amigos', 'peludosa', 'través', 'de', 'estas', 'capacitaciones', 'se', 'puede', 'aprender', 'más', 'sobre', 'el', 'sentido', 'de', 'responsabilidad', 'y', 'empatía', 'así', 'como', 'la', 'gestión', 'emocional', 'todo', 'esto', 'gracias', 'a', 'nuestras', 'fieles', 'mascotasademás', 'muchos', 'de', 'estos', 'chavos', 'se', 'están', 'animando', 'a', 'formar', 'parte', 'de', 'las', 'brigadas', 'de', 'jóvenes', 'de', 'la', 'en', 'donde', 'fomentamos', 'el', 'deporte', 'y', 'los', 'valores', 'para', 'impulsarlos', 'hacia', 'un', 'mejor', 'futuro', 'k9']"
317,las personas en situación de calle no están solas desde el nos hemos dado a la tarea de brindarles asistencia a 170 personas diariamente en nuestros dos centrosademás ofrecemos atención integral y entregamos apoyos asistenciales a través de nuestras brigadas las llegan a quienes más lo necesitan gracias al trabajo en equipo y el gran corazón de quienes conformamos el cadipsic,"['las', 'personas', 'en', 'situación', 'de', 'calle', 'no', 'están', 'solas', 'desde', 'el', 'nos', 'hemos', 'dado', 'a', 'la', 'tarea', 'de', 'brindarles', 'asistencia', 'a', '170', 'personas', 'diariamente', 'en', 'nuestros', 'dos', 'centrosademás', 'ofrecemos', 'atención', 'integral', 'y', 'entregamos', 'apoyos', 'asistenciales', 'a', 'través', 'de', 'nuestras', 'brigadas', 'las', 'llegan', 'a', 'quienes', 'más', 'lo', 'necesitan', 'gracias', 'al', 'trabajo', 'en', 'equipo', 'y', 'el', 'gran', 'corazón', 'de', 'quienes', 'conformamos', 'el', 'cadipsic']"
320,te invitamos a que mañana miércoles 4 de octubre a las 10 am sigas la transmisión en vivo y conozcas en el informe de actividades de dif guadalajara las realizadas hacia las y los tapatíos en voz de nuestra presidenta maye villa de lemus buenasacciones,"['te', 'invitamos', 'a', 'que', 'mañana', 'miércoles', '4', 'de', 'octubre', 'a', 'las', '10', 'am', 'sigas', 'la', 'transmisión', 'en', 'vivo', 'y', 'conozcas', 'en', 'el', 'informe', 'de', 'actividades', 'de', 'dif', 'guadalajara', 'las', 'realizadas', 'hacia', 'las', 'y', 'los', 'tapatíos', 'en', 'voz', 'de', 'nuestra', 'presidenta', 'maye', 'villa', 'de', 'lemus', 'buenasacciones']"
326,nuestra ciudad cuenta con lugares emblemáticos como el barrio de las 9 esquinas en donde pueden encontrar gran variedad de restaurantes y deleitarse con una rica birria vengan a darse una vuelta y disfrutar del de la perla tapatía ánimo centrohistórico,"['nuestra', 'ciudad', 'cuenta', 'con', 'lugares', 'emblemáticos', 'como', 'el', 'barrio', 'de', 'las', '9', 'esquinas', 'en', 'donde', 'pueden', 'encontrar', 'gran', 'variedad', 'de', 'restaurantes', 'y', 'deleitarse', 'con', 'una', 'rica', 'birria', 'vengan', 'a', 'darse', 'una', 'vuelta', 'y', 'disfrutar', 'del', 'de', 'la', 'perla', 'tapatía', 'ánimo', 'centrohistórico']"
335,descubre la magia del centro histórico de guadalajara sumérgete en la rica historia y la belleza arquitectónica de esta joya mexicana pasea por sus calles admira suu imponente catedral y déjate cautivar por la exquisita gastronomía local ven y vive una experiencia inolvidable en el corazón de guadalajara guadalajara,"['descubre', 'la', 'magia', 'del', 'centro', 'histórico', 'de', 'guadalajara', 'sumérgete', 'en', 'la', 'rica', 'historia', 'y', 'la', 'belleza', 'arquitectónica', 'de', 'esta', 'joya', 'mexicana', 'pasea', 'por', 'sus', 'calles', 'admira', 'suu', 'imponente', 'catedral', 'y', 'déjate', 'cautivar', 'por', 'la', 'exquisita', 'gastronomía', 'local', 'ven', 'y', 'vive', 'una', 'experiencia', 'inolvidable', 'en', 'el', 'corazón', 'de', 'guadalajara', 'guadalajara']"
338,en cada centro de atención y apoyo del existen personas extraordinarias que día a día dan lo mejor de sí para brindar una mejor calidad de vida a las tapatías y tapatíosa todas ellas muchas gracias por poner el corazón compromiso y dedicación sin duda su labor ilumina vidas y transforma realidades con ánimo buenasacciones,"['en', 'cada', 'centro', 'de', 'atención', 'y', 'apoyo', 'del', 'existen', 'personas', 'extraordinarias', 'que', 'día', 'a', 'día', 'dan', 'lo', 'mejor', 'de', 'sí', 'para', 'brindar', 'una', 'mejor', 'calidad', 'de', 'vida', 'a', 'las', 'tapatías', 'y', 'tapatíosa', 'todas', 'ellas', 'muchas', 'gracias', 'por', 'poner', 'el', 'corazón', 'compromiso', 'y', 'dedicación', 'sin', 'duda', 'su', 'labor', 'ilumina', 'vidas', 'y', 'transforma', 'realidades', 'con', 'ánimo', 'buenasacciones']"
341,las siguen adelante como ciudad amigable con las personas mayores en el cetam más de 2500 adultos mayores han encontrado un segundo hogar en este espacio las atenciones servicios la orientación psicológica así como las actividades deportivas culturales e intergeneracionales brindadas en el centro tapatío del adulto mayor son parte de nuestro compromiso hacia elloscon mucho amor seguiremos trabajando por el bienestar de nuestros adultos mayores tapatíos buenasacciones,"['las', 'siguen', 'adelante', 'como', 'ciudad', 'amigable', 'con', 'las', 'personas', 'mayores', 'en', 'el', 'cetam', 'más', 'de', '2500', 'adultos', 'mayores', 'han', 'encontrado', 'un', 'segundo', 'hogar', 'en', 'este', 'espacio', 'las', 'atenciones', 'servicios', 'la', 'orientación', 'psicológica', 'así', 'como', 'las', 'actividades', 'deportivas', 'culturales', 'e', 'intergeneracionales', 'brindadas', 'en', 'el', 'centro', 'tapatío', 'del', 'adulto', 'mayor', 'son', 'parte', 'de', 'nuestro', 'compromiso', 'hacia', 'elloscon', 'mucho', 'amor', 'seguiremos', 'trabajando', 'por', 'el', 'bienestar', 'de', 'nuestros', 'adultos', 'mayores', 'tapatíos', 'buenasacciones']"
344,a nombre del pleno del ayuntamiento realizamos la entrega del reconocimiento roberto cuéllar y tabletas electrónicas a las alumnas y alumnos de educación básica y educación especial que a través de la práctica y promoción de valores se destacan como agentes de cambio socialtambién otorgamos el reconocimiento magisterial josé vasconcelos junto con un estímulo económico a docentes tapatíos por su gran labor en la enseñanza además llevamos a cabo la clausura de los talleres fortaleciendo los valores desde las escuelas tapatías donde se brindan herramientas a la comunidad educativa para la enseñanza de principios y valores en las escuelasmuchas felicidades por este logro llevamos ocho años continuos de buenos gobiernos y así lo seguiremos haciendo apostándole a la porque es donde vamos a encontrar el motor que le permita a la cumplir con todos sus sueños ánimo educación,"['a', 'nombre', 'del', 'pleno', 'del', 'ayuntamiento', 'realizamos', 'la', 'entrega', 'del', 'reconocimiento', 'roberto', 'cuéllar', 'y', 'tabletas', 'electrónicas', 'a', 'las', 'alumnas', 'y', 'alumnos', 'de', 'educación', 'básica', 'y', 'educación', 'especial', 'que', 'a', 'través', 'de', 'la', 'práctica', 'y', 'promoción', 'de', 'valores', 'se', 'destacan', 'como', 'agentes', 'de', 'cambio', 'socialtambién', 'otorgamos', 'el', 'reconocimiento', 'magisterial', 'josé', 'vasconcelos', 'junto', 'con', 'un', 'estímulo', 'económico', 'a', 'docentes', 'tapatíos', 'por', 'su', 'gran', 'labor', 'en', 'la', 'enseñanza', 'además', 'llevamos', 'a', 'cabo', 'la', 'clausura', 'de', 'los', 'talleres', 'fortaleciendo', 'los', 'valores', 'desde', 'las', 'escuelas', 'tapatías', 'donde', 'se', 'brindan', 'herramientas', 'a', 'la', 'comunidad', 'educativa', 'para', 'la', 'enseñanza', 'de', 'principios', 'y', 'valores', 'en', 'las', 'escuelasmuchas', 'felicidades', 'por', 'este', 'logro', 'llevamos', 'ocho', 'años', 'continuos', 'de', 'buenos', 'gobiernos', 'y', 'así', 'lo', 'seguiremos', 'haciendo', 'apostándole', 'a', 'la', 'porque', 'es', 'donde', 'vamos', 'a', 'encontrar', 'el', 'motor', 'que', 'le', 'permita', 'a', 'la', 'cumplir', 'con', 'todos', 'sus', 'sueños', 'ánimo', 'educación']"
347,estuvimos en la toma de posesión del cargo y protesta de bandera del c gral div dem miguel ángel hernández martínez comandante de la v región militarbienvenido y enhorabuena reiteramos nuestro compromiso de trabajar juntos por la seguridad de y ánimo guadalajara,"['estuvimos', 'en', 'la', 'toma', 'de', 'posesión', 'del', 'cargo', 'y', 'protesta', 'de', 'bandera', 'del', 'c', 'gral', 'div', 'dem', 'miguel', 'ángel', 'hernández', 'martínez', 'comandante', 'de', 'la', 'v', 'región', 'militarbienvenido', 'y', 'enhorabuena', 'reiteramos', 'nuestro', 'compromiso', 'de', 'trabajar', 'juntos', 'por', 'la', 'seguridad', 'de', 'y', 'ánimo', 'guadalajara']"
353,la recuperación del es latente un gran ejemplo de ello fueron los pasados festejos patrios en donde tuvimos una derrama económica de más de 60 millones de pesos en el estado gracias a la mayor cifra y afluencia turísticasin duda le estamos devolviendo el brillo al corazón de la ciudad y así lo vamos a seguir haciendo porque lo mejor está por venir ánimo centrohistórico,"['la', 'recuperación', 'del', 'es', 'latente', 'un', 'gran', 'ejemplo', 'de', 'ello', 'fueron', 'los', 'pasados', 'festejos', 'patrios', 'en', 'donde', 'tuvimos', 'una', 'derrama', 'económica', 'de', 'más', 'de', '60', 'millones', 'de', 'pesos', 'en', 'el', 'estado', 'gracias', 'a', 'la', 'mayor', 'cifra', 'y', 'afluencia', 'turísticasin', 'duda', 'le', 'estamos', 'devolviendo', 'el', 'brillo', 'al', 'corazón', 'de', 'la', 'ciudad', 'y', 'así', 'lo', 'vamos', 'a', 'seguir', 'haciendo', 'porque', 'lo', 'mejor', 'está', 'por', 'venir', 'ánimo', 'centrohistórico']"
356,la renovación y rehabilitación de los espacios en los diferentes centros de atención a niñas niños y adolescentes tapatíos ha sido de nuestros objetivos principales en la administración para seguir con para la ciudad que va bien y de buenas te compartimos algunos de los mejores momentos de estas reinauguraciones buenasacciones,"['la', 'renovación', 'y', 'rehabilitación', 'de', 'los', 'espacios', 'en', 'los', 'diferentes', 'centros', 'de', 'atención', 'a', 'niñas', 'niños', 'y', 'adolescentes', 'tapatíos', 'ha', 'sido', 'de', 'nuestros', 'objetivos', 'principales', 'en', 'la', 'administración', 'para', 'seguir', 'con', 'para', 'la', 'ciudad', 'que', 'va', 'bien', 'y', 'de', 'buenas', 'te', 'compartimos', 'algunos', 'de', 'los', 'mejores', 'momentos', 'de', 'estas', 'reinauguraciones', 'buenasacciones']"
362,trabajar a lado de mi esposa para darle una mejor calidad de vida a las y los tapatíos siempre ha sido uno de mis mayores motores para seguir adelante mi reconocimiento por el gran esfuerzo que hace junto con todo su equipo de trabajo del en los centros de desarrollo infantil cdi caic lúdica y el centro de autismo y discapacidad intelectual cadi el trabajo que realizan en estos lugares es de suma importancia para velar por la integridad de las personas vamos a continuar trabajando en conjunto para garantizar espacios dignos en donde puedan tener un mejor desarrollo para mayores oportunidades en el futuro ánimo guadalajara,"['trabajar', 'a', 'lado', 'de', 'mi', 'esposa', 'para', 'darle', 'una', 'mejor', 'calidad', 'de', 'vida', 'a', 'las', 'y', 'los', 'tapatíos', 'siempre', 'ha', 'sido', 'uno', 'de', 'mis', 'mayores', 'motores', 'para', 'seguir', 'adelante', 'mi', 'reconocimiento', 'por', 'el', 'gran', 'esfuerzo', 'que', 'hace', 'junto', 'con', 'todo', 'su', 'equipo', 'de', 'trabajo', 'del', 'en', 'los', 'centros', 'de', 'desarrollo', 'infantil', 'cdi', 'caic', 'lúdica', 'y', 'el', 'centro', 'de', 'autismo', 'y', 'discapacidad', 'intelectual', 'cadi', 'el', 'trabajo', 'que', 'realizan', 'en', 'estos', 'lugares', 'es', 'de', 'suma', 'importancia', 'para', 'velar', 'por', 'la', 'integridad', 'de', 'las', 'personas', 'vamos', 'a', 'continuar', 'trabajando', 'en', 'conjunto', 'para', 'garantizar', 'espacios', 'dignos', 'en', 'donde', 'puedan', 'tener', 'un', 'mejor', 'desarrollo', 'para', 'mayores', 'oportunidades', 'en', 'el', 'futuro', 'ánimo', 'guadalajara']"
365,hace dos años comencé una de las responsabilidades más importantes y enriquecedoras de mi vida ser alcalde de guadalajara gobernar la capital de jalisco emblema y referente del país no es una tarea fácil hay que estar a la altura para trabajar por ella por eso elegimos ofrecerle lo mejor de nosotros para hacerla aún más grande salir todos los días a la calle con el mejor ánimo y con la mira puesta en servirle a las y los tapatíos así es como hemos logrado salir adelante de tiempos difíciles y vivir momentos memorables juntas y juntos al final cuando trabajas bien y de buenas las cosas salen mejor sin duda cuando pienso en guadalajara siento mucha gratitud gracias a todas y todos los tapatíos por su voto de confianza y todas sus muestras de cariño esto apenas comienza y seguiremos trabajando para corresponder a todo el gran respaldo que nos brindan día con día ánimo vamos bien y se pondrá mejor guadalajara,"['hace', 'dos', 'años', 'comencé', 'una', 'de', 'las', 'responsabilidades', 'más', 'importantes', 'y', 'enriquecedoras', 'de', 'mi', 'vida', 'ser', 'alcalde', 'de', 'guadalajara', 'gobernar', 'la', 'capital', 'de', 'jalisco', 'emblema', 'y', 'referente', 'del', 'país', 'no', 'es', 'una', 'tarea', 'fácil', 'hay', 'que', 'estar', 'a', 'la', 'altura', 'para', 'trabajar', 'por', 'ella', 'por', 'eso', 'elegimos', 'ofrecerle', 'lo', 'mejor', 'de', 'nosotros', 'para', 'hacerla', 'aún', 'más', 'grande', 'salir', 'todos', 'los', 'días', 'a', 'la', 'calle', 'con', 'el', 'mejor', 'ánimo', 'y', 'con', 'la', 'mira', 'puesta', 'en', 'servirle', 'a', 'las', 'y', 'los', 'tapatíos', 'así', 'es', 'como', 'hemos', 'logrado', 'salir', 'adelante', 'de', 'tiempos', 'difíciles', 'y', 'vivir', 'momentos', 'memorables', 'juntas', 'y', 'juntos', 'al', 'final', 'cuando', 'trabajas', 'bien', 'y', 'de', 'buenas', 'las', 'cosas', 'salen', 'mejor', 'sin', 'duda', 'cuando', 'pienso', 'en', 'guadalajara', 'siento', 'mucha', 'gratitud', 'gracias', 'a', 'todas', 'y', 'todos', 'los', 'tapatíos', 'por', 'su', 'voto', 'de', 'confianza', 'y', 'todas', 'sus', 'muestras', 'de', 'cariño', 'esto', 'apenas', 'comienza', 'y', 'seguiremos', 'trabajando', 'para', 'corresponder', 'a', 'todo', 'el', 'gran', 'respaldo', 'que', 'nos', 'brindan', 'día', 'con', 'día', 'ánimo', 'vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'guadalajara']"
