,texto,tokens
536,los alcaldes de y se reunieron para determinar el futuro de la recolección transferencia y disposición de la basura metropolitana el alcalde tapatío pablo lemus detalló que se busca generar un proyecto eficiente y que sea sustentable para poder atender a las diferentes coloniaslemus confió en que se podrá obtener una solución y sobre todo un proyecto que mejore de manera importante la operación actual de la recolección en la zona metropolitana de guadalajara visita notijalmx3rlx80b guadalajara,"['los', 'alcaldes', 'de', 'y', 'se', 'reunieron', 'para', 'determinar', 'el', 'futuro', 'de', 'la', 'recolección', 'transferencia', 'y', 'disposición', 'de', 'la', 'basura', 'metropolitana', 'el', 'alcalde', 'tapatío', 'pablo', 'lemus', 'detalló', 'que', 'se', 'busca', 'generar', 'un', 'proyecto', 'eficiente', 'y', 'que', 'sea', 'sustentable', 'para', 'poder', 'atender', 'a', 'las', 'diferentes', 'coloniaslemus', 'confió', 'en', 'que', 'se', 'podrá', 'obtener', 'una', 'solución', 'y', 'sobre', 'todo', 'un', 'proyecto', 'que', 'mejore', 'de', 'manera', 'importante', 'la', 'operación', 'actual', 'de', 'la', 'recolección', 'en', 'la', 'zona', 'metropolitana', 'de', 'guadalajara', 'visita', 'notijalmx3rlx80b', 'guadalajara']"
539,qué te parecería disfrutar de un delicioso desayuno para dos personas te invitamos a participar en nuestro giveawaysimplemente debes realizar los siguientes pasos 1 sigue las cuentas y 2 etiqueta a esa persona especial con la cual acudirás a desayunar 3 comenta por qué te gusta visitar el centro histórico de guadalajara y listo ya estarás participando para ganarte esta increíble cortesía el concurso cierra el próximo miércoles 27 de septiembre el ganador será anunciado en las redes de mucha suerte a todos los participantes no olvides mencionar a tus amigos para que ellos también puedan unirse a esta increíble oportunidad calle francisco i madero 161 zona centro 44100 guadalajara jal giveaway,"['qué', 'te', 'parecería', 'disfrutar', 'de', 'un', 'delicioso', 'desayuno', 'para', 'dos', 'personas', 'te', 'invitamos', 'a', 'participar', 'en', 'nuestro', 'giveawaysimplemente', 'debes', 'realizar', 'los', 'siguientes', 'pasos', '1', 'sigue', 'las', 'cuentas', 'y', '2', 'etiqueta', 'a', 'esa', 'persona', 'especial', 'con', 'la', 'cual', 'acudirás', 'a', 'desayunar', '3', 'comenta', 'por', 'qué', 'te', 'gusta', 'visitar', 'el', 'centro', 'histórico', 'de', 'guadalajara', 'y', 'listo', 'ya', 'estarás', 'participando', 'para', 'ganarte', 'esta', 'increíble', 'cortesía', 'el', 'concurso', 'cierra', 'el', 'próximo', 'miércoles', '27', 'de', 'septiembre', 'el', 'ganador', 'será', 'anunciado', 'en', 'las', 'redes', 'de', 'mucha', 'suerte', 'a', 'todos', 'los', 'participantes', 'no', 'olvides', 'mencionar', 'a', 'tus', 'amigos', 'para', 'que', 'ellos', 'también', 'puedan', 'unirse', 'a', 'esta', 'increíble', 'oportunidad', 'calle', 'francisco', 'i', 'madero', '161', 'zona', 'centro', '44100', 'guadalajara', 'jal', 'giveaway']"
542,en jalisco se sabe que los buenos gobiernos son naranjas porque son ejemplo de resultados elfuturoesnaranja,"['en', 'jalisco', 'se', 'sabe', 'que', 'los', 'buenos', 'gobiernos', 'son', 'naranjas', 'porque', 'son', 'ejemplo', 'de', 'resultados', 'elfuturoesnaranja']"
545,así se siente méxico viva méxico vivan los héroes de la patria viva jalisco vivamexico,"['así', 'se', 'siente', 'méxico', 'viva', 'méxico', 'vivan', 'los', 'héroes', 'de', 'la', 'patria', 'viva', 'jalisco', 'vivamexico']"
547,departamentos listo para vivir con plaza comercial hospital y amenidades espectaculares ven a conocerlos plusvalia,"['departamentos', 'listo', 'para', 'vivir', 'con', 'plaza', 'comercial', 'hospital', 'y', 'amenidades', 'espectaculares', 'ven', 'a', 'conocerlos', 'plusvalia']"
550,estamos enchulando la minerva las cuadrillas de mejoramiento urbano están rehabilitando la fuente para que luzca en todo su esplendor ánimo guadalajara laciudadquequiero,"['estamos', 'enchulando', 'la', 'minerva', 'las', 'cuadrillas', 'de', 'mejoramiento', 'urbano', 'están', 'rehabilitando', 'la', 'fuente', 'para', 'que', 'luzca', 'en', 'todo', 'su', 'esplendor', 'ánimo', 'guadalajara', 'laciudadquequiero']"
553,como parte de nuestro compromiso con realizamos una intervención sobre av chapalita que incluye el cambio de la carpeta asfáltica y la instalación de 40 luminarias nuevas a lo largo de poco más de un kilómetro laciudadquequiero,"['como', 'parte', 'de', 'nuestro', 'compromiso', 'con', 'realizamos', 'una', 'intervención', 'sobre', 'av', 'chapalita', 'que', 'incluye', 'el', 'cambio', 'de', 'la', 'carpeta', 'asfáltica', 'y', 'la', 'instalación', 'de', '40', 'luminarias', 'nuevas', 'a', 'lo', 'largo', 'de', 'poco', 'más', 'de', 'un', 'kilómetro', 'laciudadquequiero']"
556,muy emocionante esta jornada en la que arranca el programa de libres de y es una segunda generación que se hace presente en el ya conocido templo de san bernardo que ha sido casa y cuna de este movimiento de paz y amorgracias a todos los centros que participaron y nos vemos el próximo martes buscamos en como colegio conacon y en el grupo conacon jalisco para estar al día con los cursos que con tanto el patrocina para nuestro gremiolo hacemosnos vemos en congreso internacional de salud mental adicciones y consejería 2023 centros,"['muy', 'emocionante', 'esta', 'jornada', 'en', 'la', 'que', 'arranca', 'el', 'programa', 'de', 'libres', 'de', 'y', 'es', 'una', 'segunda', 'generación', 'que', 'se', 'hace', 'presente', 'en', 'el', 'ya', 'conocido', 'templo', 'de', 'san', 'bernardo', 'que', 'ha', 'sido', 'casa', 'y', 'cuna', 'de', 'este', 'movimiento', 'de', 'paz', 'y', 'amorgracias', 'a', 'todos', 'los', 'centros', 'que', 'participaron', 'y', 'nos', 'vemos', 'el', 'próximo', 'martes', 'buscamos', 'en', 'como', 'colegio', 'conacon', 'y', 'en', 'el', 'grupo', 'conacon', 'jalisco', 'para', 'estar', 'al', 'día', 'con', 'los', 'cursos', 'que', 'con', 'tanto', 'el', 'patrocina', 'para', 'nuestro', 'gremiolo', 'hacemosnos', 'vemos', 'en', 'congreso', 'internacional', 'de', 'salud', 'mental', 'adicciones', 'y', 'consejería', '2023', 'centros']"
559,cornisa de la fundacióndel maestro rafael zamarripa conoces este bello remate visual se encuentra a espaldas del y se dice que fue en este lugar donde se fundó nuestra ciudad usado como escenario en eventos especiales como en el festival gdluzes una vista increíble y se encuentra a unos pasos de tu universidad teatrodegollado,"['cornisa', 'de', 'la', 'fundacióndel', 'maestro', 'rafael', 'zamarripa', 'conoces', 'este', 'bello', 'remate', 'visual', 'se', 'encuentra', 'a', 'espaldas', 'del', 'y', 'se', 'dice', 'que', 'fue', 'en', 'este', 'lugar', 'donde', 'se', 'fundó', 'nuestra', 'ciudad', 'usado', 'como', 'escenario', 'en', 'eventos', 'especiales', 'como', 'en', 'el', 'festival', 'gdluzes', 'una', 'vista', 'increíble', 'y', 'se', 'encuentra', 'a', 'unos', 'pasos', 'de', 'tu', 'universidad', 'teatrodegollado']"
562,el día de hoy se llevó a cabo el macrosimulacro en el centro histórico de guadalajara temblor,"['el', 'día', 'de', 'hoy', 'se', 'llevó', 'a', 'cabo', 'el', 'macrosimulacro', 'en', 'el', 'centro', 'histórico', 'de', 'guadalajara', 'temblor']"
565,así vivimos el macro simulacro nacional por sismo 2023 cuidémonos juntos ante cualquier emergencia hay que estar prevenidos y seguir las indicaciones de protección civil protecciocivil,"['así', 'vivimos', 'el', 'macro', 'simulacro', 'nacional', 'por', 'sismo', '2023', 'cuidémonos', 'juntos', 'ante', 'cualquier', 'emergencia', 'hay', 'que', 'estar', 'prevenidos', 'y', 'seguir', 'las', 'indicaciones', 'de', 'protección', 'civil', 'protecciocivil']"
568,así se vivió el macrosimulacro nacional por sismo 2023 macrosimulacro,"['así', 'se', 'vivió', 'el', 'macrosimulacro', 'nacional', 'por', 'sismo', '2023', 'macrosimulacro']"
571,siguiendo los lineamientos de seguridad y apegados a las indicaciones de protección civil nos unimos al realizado a nivel nacional con el cual reforzamos los protocolos de evaluación para actuar de forma efectiva ante una emergencia agradecemos a quienes colaboraron responsablemente y fomentaron la cultura de la protección civil a través de este ejercicio preventivola preparación de hoy nos protege mañana macrosimulacro,"['siguiendo', 'los', 'lineamientos', 'de', 'seguridad', 'y', 'apegados', 'a', 'las', 'indicaciones', 'de', 'protección', 'civil', 'nos', 'unimos', 'al', 'realizado', 'a', 'nivel', 'nacional', 'con', 'el', 'cual', 'reforzamos', 'los', 'protocolos', 'de', 'evaluación', 'para', 'actuar', 'de', 'forma', 'efectiva', 'ante', 'una', 'emergencia', 'agradecemos', 'a', 'quienes', 'colaboraron', 'responsablemente', 'y', 'fomentaron', 'la', 'cultura', 'de', 'la', 'protección', 'civil', 'a', 'través', 'de', 'este', 'ejercicio', 'preventivola', 'preparación', 'de', 'hoy', 'nos', 'protege', 'mañana', 'macrosimulacro']"
574,nuestro secretario general el licenciado juan huerta peres hoy en la conmemoración del es necesario manifestar quela solidaridad como mexicanos ante cualquier adversidad nos une y nos hace invensibles díanacionaldeproteccióncivil,"['nuestro', 'secretario', 'general', 'el', 'licenciado', 'juan', 'huerta', 'peres', 'hoy', 'en', 'la', 'conmemoración', 'del', 'es', 'necesario', 'manifestar', 'quela', 'solidaridad', 'como', 'mexicanos', 'ante', 'cualquier', 'adversidad', 'nos', 'une', 'y', 'nos', 'hace', 'invensibles', 'díanacionaldeproteccióncivil']"
583,es un orgullo formar parte de lo que serán las mejores en la historia de jalisco les prometo que a esta edición le estamos poniendo toda el alma el corazón y la misma pasión que caracteriza a este gran equipo que se ha encargado de llevarles los mejores eventos en nuestro estadoeste 2023 tendremos a artistas de talla internacional como lo son black eyed peas y otros nacionales pero muy queridos tendremos por mencionar a algunos a ov7 reik danna paola y mucho máslos esperamos como siempre lo hemos hecho con una sonrisa con la mejor actitud y con la alegría que caracteriza a fiestas de octubrebienvenidos sean al lugar más feliz de méxico somosjalisco,"['es', 'un', 'orgullo', 'formar', 'parte', 'de', 'lo', 'que', 'serán', 'las', 'mejores', 'en', 'la', 'historia', 'de', 'jalisco', 'les', 'prometo', 'que', 'a', 'esta', 'edición', 'le', 'estamos', 'poniendo', 'toda', 'el', 'alma', 'el', 'corazón', 'y', 'la', 'misma', 'pasión', 'que', 'caracteriza', 'a', 'este', 'gran', 'equipo', 'que', 'se', 'ha', 'encargado', 'de', 'llevarles', 'los', 'mejores', 'eventos', 'en', 'nuestro', 'estadoeste', '2023', 'tendremos', 'a', 'artistas', 'de', 'talla', 'internacional', 'como', 'lo', 'son', 'black', 'eyed', 'peas', 'y', 'otros', 'nacionales', 'pero', 'muy', 'queridos', 'tendremos', 'por', 'mencionar', 'a', 'algunos', 'a', 'ov7', 'reik', 'danna', 'paola', 'y', 'mucho', 'máslos', 'esperamos', 'como', 'siempre', 'lo', 'hemos', 'hecho', 'con', 'una', 'sonrisa', 'con', 'la', 'mejor', 'actitud', 'y', 'con', 'la', 'alegría', 'que', 'caracteriza', 'a', 'fiestas', 'de', 'octubrebienvenidos', 'sean', 'al', 'lugar', 'más', 'feliz', 'de', 'méxico', 'somosjalisco']"
589,así vivimos la semifinal de guerras de bandas en conjunto con felicidades a las 6 bandas ganadoras nos vemos el próximo viernes 22 en la gran final emprendejovenlaperla,"['así', 'vivimos', 'la', 'semifinal', 'de', 'guerras', 'de', 'bandas', 'en', 'conjunto', 'con', 'felicidades', 'a', 'las', '6', 'bandas', 'ganadoras', 'nos', 'vemos', 'el', 'próximo', 'viernes', '22', 'en', 'la', 'gran', 'final', 'emprendejovenlaperla']"
592,guadalajara hermosa me encantas gdl,"['guadalajara', 'hermosa', 'me', 'encantas', 'gdl']"
598,fiestas de octubre presentación de cartelera auditoriobenitojuarez,"['fiestas', 'de', 'octubre', 'presentación', 'de', 'cartelera', 'auditoriobenitojuarez']"
607,en septiembre los edificios se pintan de verde blanco y rojo en honor al aniversario de la independencia de méxicorotonda de los jaliscienses ilustres resultado de una sesióncaminata con dos excelentes fotógrafos y mxfotografosmx,"['en', 'septiembre', 'los', 'edificios', 'se', 'pintan', 'de', 'verde', 'blanco', 'y', 'rojo', 'en', 'honor', 'al', 'aniversario', 'de', 'la', 'independencia', 'de', 'méxicorotonda', 'de', 'los', 'jaliscienses', 'ilustres', 'resultado', 'de', 'una', 'sesióncaminata', 'con', 'dos', 'excelentes', 'fotógrafos', 'y', 'mxfotografosmx']"
610,les gusta el pulque pues tienen que probar esta bebida ancestral de pulque degollado en el de guadalajarapodrán degustar un pulque natural o curado también tienen mixología mezcales raicilla y ricos snacks se ubica en la calle liceo entre juan manuel y san felipe centrohistórico,"['les', 'gusta', 'el', 'pulque', 'pues', 'tienen', 'que', 'probar', 'esta', 'bebida', 'ancestral', 'de', 'pulque', 'degollado', 'en', 'el', 'de', 'guadalajarapodrán', 'degustar', 'un', 'pulque', 'natural', 'o', 'curado', 'también', 'tienen', 'mixología', 'mezcales', 'raicilla', 'y', 'ricos', 'snacks', 'se', 'ubica', 'en', 'la', 'calle', 'liceo', 'entre', 'juan', 'manuel', 'y', 'san', 'felipe', 'centrohistórico']"
616,con la piel chinita gracias por esta emotiva y especial noche gobernador y presidente una celebración entre amigos y colegas viva méxico viva guadalajara,"['con', 'la', 'piel', 'chinita', 'gracias', 'por', 'esta', 'emotiva', 'y', 'especial', 'noche', 'gobernador', 'y', 'presidente', 'una', 'celebración', 'entre', 'amigos', 'y', 'colegas', 'viva', 'méxico', 'viva', 'guadalajara']"
619,viva méxico hoy en este día lleno de alegría y emoción celebramos con orgullo la valentía y determinación de aquellos héroes y heroínas que lucharon por un mejor país e iniciaron el movimiento por la independencia de nuestra tierra agradezco al gobernador por la invitación para conmemorar este importante día para las y los mexicanos nuestra historia nos ha enseñado que la unidad es la clave para superar cualquier desafío y alcanzar grandes logrosánimo jalisco ánimo méxico vivaméxico,"['viva', 'méxico', 'hoy', 'en', 'este', 'día', 'lleno', 'de', 'alegría', 'y', 'emoción', 'celebramos', 'con', 'orgullo', 'la', 'valentía', 'y', 'determinación', 'de', 'aquellos', 'héroes', 'y', 'heroínas', 'que', 'lucharon', 'por', 'un', 'mejor', 'país', 'e', 'iniciaron', 'el', 'movimiento', 'por', 'la', 'independencia', 'de', 'nuestra', 'tierra', 'agradezco', 'al', 'gobernador', 'por', 'la', 'invitación', 'para', 'conmemorar', 'este', 'importante', 'día', 'para', 'las', 'y', 'los', 'mexicanos', 'nuestra', 'historia', 'nos', 'ha', 'enseñado', 'que', 'la', 'unidad', 'es', 'la', 'clave', 'para', 'superar', 'cualquier', 'desafío', 'y', 'alcanzar', 'grandes', 'logrosánimo', 'jalisco', 'ánimo', 'méxico', 'vivaméxico']"
622,así se siente méxico diadelaindependencia,"['así', 'se', 'siente', 'méxico', 'diadelaindependencia']"
625,viva zapopan viva jalisco y viva méxico celebramos con mucho orgullo a la tierra más bonita honrando la memoria de quienes nos dieron patria y libertad que dios bendiga nuestra tierra siempre y cada familia jalisciensegracias al presidente por invitarnos a festejar con nuestra gente en zapopan y al gobernador por invitarnos a compartir el orgullo de ser mexicanas y mexicanos 16septiembre,"['viva', 'zapopan', 'viva', 'jalisco', 'y', 'viva', 'méxico', 'celebramos', 'con', 'mucho', 'orgullo', 'a', 'la', 'tierra', 'más', 'bonita', 'honrando', 'la', 'memoria', 'de', 'quienes', 'nos', 'dieron', 'patria', 'y', 'libertad', 'que', 'dios', 'bendiga', 'nuestra', 'tierra', 'siempre', 'y', 'cada', 'familia', 'jalisciensegracias', 'al', 'presidente', 'por', 'invitarnos', 'a', 'festejar', 'con', 'nuestra', 'gente', 'en', 'zapopan', 'y', 'al', 'gobernador', 'por', 'invitarnos', 'a', 'compartir', 'el', 'orgullo', 'de', 'ser', 'mexicanas', 'y', 'mexicanos', '16septiembre']"
