"tiktok-1as5cen-DivWrapper href","tiktok-41hm0z src","video-count","tiktok-1wrhn5c-AMetaCaptionLine href","tiktok-j2a19r-SpanText","ejg0rhn6 href","tiktok-1p6dp51-StrongText","ejg0rhn6 href 2","tiktok-1p6dp51-StrongText 2","ejg0rhn6 href 3","tiktok-1p6dp51-StrongText 3","ejg0rhn6 href 4","tiktok-1p6dp51-StrongText 4","ejg0rhn6 href 5","tiktok-1p6dp51-StrongText 5","ejg0rhn6 href 6","tiktok-1p6dp51-StrongText 6","ejg0rhn6 href 7","tiktok-1p6dp51-StrongText 7","ejg0rhn6 href 8","tiktok-1p6dp51-StrongText 8","ejg0rhn6 href 9","tiktok-1p6dp51-StrongText 9","tiktok-j2a19r-SpanText 2","tiktok-41hm0z src 2"
"https://www.tiktok.com/@pablolemusn/video/7198370762967764229","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/35e8c8f9298f45c2be6e478b8243c8f6_1676001305~tplv-dmt-logom:tos-useast2a-v-0068/6c50b40b941e4f03997227bcd18552a0.image?x-expires=1697673600&x-signature=b36646L014sXTOKu1eRp7r%2BAs4w%3D","12.1K","https://www.tiktok.com/@pablolemusn/video/7198370762967764229","¿Ya están listos para","https://www.tiktok.com/tag/gdluz%3F?lang=es","#GDLuz?","https://www.tiktok.com/tag/felizcumplegdl?lang=es","#felizcumplegdl","https://www.tiktok.com/tag/guadalajarajalisco?lang=es","#guadalajarajalisco","https://www.tiktok.com/tag/481?lang=es","#481","https://www.tiktok.com/tag/tapatios?lang=es","#tapatios","https://www.tiktok.com/tag/paratii?lang=es","#paratii","https://www.tiktok.com/tag/luces?lang=es","#luces","","","","","",""
"https://www.tiktok.com/@pablolemusn/video/7198022912484412677","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/69dbe1ffa9f145c1af2c8115475b9cb9_1675920326?x-expires=1697673600&x-signature=RzW5gaR3tCgJwYOPNW0zuU%2Fw4Og%3D","7612","https://www.tiktok.com/@pablolemusn/video/7198022912484412677","Muchas gracias por el gran recibimiento en la Secundaria Mixta No. 69, “Teresa de Calcuta”.🫶🏻❤️","https://www.tiktok.com/tag/escuela?lang=es","#escuela","https://www.tiktok.com/tag/apoyo?lang=es","#apoyo","https://www.tiktok.com/tag/graciasporelapoyo?lang=es","#graciasporelapoyo","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/fyp?lang=es","#fyp","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/69dbe1ffa9f145c1af2c8115475b9cb9_1675920326~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=EgLXMGFUlaMwpE62Rn5XV2yZuz0%3D"
"https://www.tiktok.com/@pablolemusn/video/7197647913495923973","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ogjFpqPz5feejLjJRGumAEMRR3nIQkC2APLfZH?x-expires=1697673600&x-signature=mRRJ%2FPLUtDUJWzFipjYww85NzRU%3D","6597","https://www.tiktok.com/@pablolemusn/video/7197647913495923973","Programa CreaKids 👌🏻🫶🏻","https://www.tiktok.com/tag/arte?lang=es","#arte","https://www.tiktok.com/tag/corazon?lang=es","#corazon","https://www.tiktok.com/tag/amor?lang=es","#amor","https://www.tiktok.com/tag/paratii?lang=es","#paratii","","","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ogjFpqPz5feejLjJRGumAEMRR3nIQkC2APLfZH~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=Z1yGBFa1VULIDItfSd1MNP0%2FVkA%3D"
"https://www.tiktok.com/@pablolemusn/video/7197255503028735238","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ba0a4a530c2b4902ae5e5424ed581311_1675741645?x-expires=1697673600&x-signature=sbGzRbKxxnS9eY5PTuhyjHjjVjM%3D","4237","https://www.tiktok.com/@pablolemusn/video/7197255503028735238","¿Ya conocen los Bibliorefri? 👌🏻📚","https://www.tiktok.com/tag/capitalmundialdellibro?lang=es","#capitalmundialdellibro","https://www.tiktok.com/tag/jaliscomexico?lang=es","#jaliscomexico","https://www.tiktok.com/tag/lectura?lang=es","#lectura","https://www.tiktok.com/tag/libros?lang=es","#libros","https://www.tiktok.com/tag/unesco?lang=es","#unesco","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ba0a4a530c2b4902ae5e5424ed581311_1675741645~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=cMNgIze7YrOLxjz%2Bdq0n4dNQ5lU%3D"
"https://www.tiktok.com/@pablolemusn/video/7196702757758291205","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ocGPDFn3QMJRAIhwjWQuIveKEsBfJ9b0BnCqnH?x-expires=1697673600&x-signature=pQdYfMxiIcu895sRwdm7iabg2I0%3D","4732","https://www.tiktok.com/@pablolemusn/video/7196702757758291205","Estamos sembrando rosales para recuperar nuestra identidad. Somos la Ciudad de las Rosas y pronto lo seremos en todo su esplendor.","https://www.tiktok.com/tag/ciudaddelasrosas?lang=es","#ciudaddelasrosas","https://www.tiktok.com/tag/guadalajara?lang=es","#guadalajara","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/ciudadbonita?lang=es","#ciudadbonita","https://www.tiktok.com/tag/exelentedomingo?lang=es","#exelentedomingo","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ocGPDFn3QMJRAIhwjWQuIveKEsBfJ9b0BnCqnH~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=e516kntUbL9HbhGXZqUHsIqsJLw%3D"
"https://www.tiktok.com/@pablolemusn/video/7196359481515592965","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2198393572e540558659d810f6f329ef_1675533018?x-expires=1697673600&x-signature=xyoJzo4v%2BV%2FMhTSAyKhYpDqkmdo%3D","4942","https://www.tiktok.com/@pablolemusn/video/7196359481515592965","Guadalajara 😍😍","https://www.tiktok.com/tag/sabado?lang=es","#sabado","https://www.tiktok.com/tag/excelentedia?lang=es","#excelentedia","https://www.tiktok.com/tag/ciudadbonita?lang=es","#ciudadbonita","https://www.tiktok.com/tag/gdl?lang=es","#gdl","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/parati?lang=es","#parati","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/2198393572e540558659d810f6f329ef_1675533018~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=c2pRBdT%2FBDYgeQrstbq6Zc0oGBU%3D"
"https://www.tiktok.com/@pablolemusn/video/7196089368614817030","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/osEEdjVEJBauaQR9AfIAreDBUpnhP3BwubkkSJ?x-expires=1697673600&x-signature=Z2kuwpM6c8HTFKnCxuRZ0qwpbBw%3D","3818","https://www.tiktok.com/@pablolemusn/video/7196089368614817030","Siempre trabajando por Guadalajara. 💪🏻","https://www.tiktok.com/tag/trabajando?lang=es","#trabajando","https://www.tiktok.com/tag/heroedelaciudad?lang=es","#heroedelaciudad","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/guardian?lang=es","#guardian","https://www.tiktok.com/tag/guadalajarajalisco?lang=es","#guadalajarajalisco","https://www.tiktok.com/tag/jaliscomexico?lang=es","#jaliscomexico","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/osEEdjVEJBauaQR9AfIAreDBUpnhP3BwubkkSJ~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=FhUAzmX4BiUQoADrEyyB9rHPZXo%3D"
"https://www.tiktok.com/@pablolemusn/video/7195791327798267141","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/109a99ac003644508800cd6d8bdba30e_1675400736?x-expires=1697673600&x-signature=bNZsXFIWwPp4zJPuitAG7RPSHIs%3D","5249","https://www.tiktok.com/@pablolemusn/video/7195791327798267141","Las tradiciones son para disfrutarse 😋","https://www.tiktok.com/tag/diadelacandelaria?lang=es","#diadelacandelaria","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/tamales?lang=es","#tamales","https://www.tiktok.com/tag/teamsaladooo?lang=es","#teamsaladooo","https://www.tiktok.com/tag/delicious?lang=es","#delicious","https://www.tiktok.com/tag/comidatime?lang=es","#comidatime","https://www.tiktok.com/tag/parati?lang=es","#parati","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/109a99ac003644508800cd6d8bdba30e_1675400736~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=967FvLFtZ98kUrEMl1ey6lZ6Ak0%3D"
"https://www.tiktok.com/@pablolemusn/video/7195432637438250246","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f58e9808a3c3439d8ced8671fe0a484f_1675317232?x-expires=1697673600&x-signature=UDoYsj279x6XP1itKhOB5rVXdYs%3D","8071","https://www.tiktok.com/@pablolemusn/video/7195432637438250246","Este 2023 se vienen grandes cosas para las juventudes de la Perla Tapatía.👌🏻","https://www.tiktok.com/tag/freestylerap?lang=es","#freestylerap","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/guadalajara?lang=es","#guadalajara","https://www.tiktok.com/tag/rap?lang=es","#rap","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/@juventudesgdl?lang=es","@Juventudes Gdl","https://www.tiktok.com/@fernandarob23?lang=es","@Fernanda Robles","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/f58e9808a3c3439d8ced8671fe0a484f_1675317232~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=cvfpScPz%2BS9OZHPx9ERE%2FglFVEc%3D"
"https://www.tiktok.com/@pablolemusn/video/7195036022432877829","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oQyICsgSIIAeziukfF5cZbAmmgDUQCnzHE3jGe?x-expires=1697673600&x-signature=GHOrtZ5ftetD9TDi1XwXtkDuwR4%3D","5498","https://www.tiktok.com/@pablolemusn/video/7195036022432877829","ALUZINANTE, un espectáculo de luces 😍.","https://www.tiktok.com/tag/aniversario481?lang=es","#aniversario481","https://www.tiktok.com/tag/felizcumplegdl?lang=es","#felizcumpleGDL","https://www.tiktok.com/tag/tapatios?lang=es","#tapatios","https://www.tiktok.com/tag/guadalajarahermosa%F0%9F%92%90?lang=es","#guadalajarahermosa💐","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oQyICsgSIIAeziukfF5cZbAmmgDUQCnzHE3jGe~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=o7uMr7mSESG%2F9jjZ2MDfgXfTB58%3D"
"https://www.tiktok.com/@pablolemusn/video/7194567502213483782","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/181a84eaa1d04134a835211589a94a4c_1675115790?x-expires=1697673600&x-signature=VJ3UgjObRKi3tjthjR2PMgIymh4%3D","4591","https://www.tiktok.com/@pablolemusn/video/7194567502213483782","¿Quién es","https://www.tiktok.com/tag/teamshakira?lang=es","#teamshakira","https://www.tiktok.com/tag/teampique?lang=es","#teampique","https://www.tiktok.com/tag/contenido?lang=es","#contenido","https://www.tiktok.com/tag/broma?lang=es","#broma","https://www.tiktok.com/tag/buenastardes?lang=es","#buenastardes","","","","","","","","","?","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/181a84eaa1d04134a835211589a94a4c_1675115790~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=4AVFr0GaZlBn%2BiVNimr74rdIjmo%3D"
"https://www.tiktok.com/@pablolemusn/video/7194234668617567494","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c8b44975eaff49698209ce3c0040b56a_1675038296?x-expires=1697673600&x-signature=tIriii4BWdMpqAKEldFE7t%2F76Y8%3D","12.3K","https://www.tiktok.com/@pablolemusn/video/7194234668617567494","Saben deliciosos 🤤😍.","https://www.tiktok.com/tag/domingo?lang=es","#domingo","https://www.tiktok.com/tag/tiktokdomingo?lang=es","#tiktokdomingo","https://www.tiktok.com/tag/tacos?lang=es","#tacos","https://www.tiktok.com/tag/recomendation?lang=es","#recomendation","https://www.tiktok.com/tag/lomejordelomejor?lang=es","#lomejordelomejor","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/c8b44975eaff49698209ce3c0040b56a_1675038296~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=0DS9T4SLxpxGyP5ED2Jl%2BiTUGyA%3D"
"https://www.tiktok.com/@pablolemusn/video/7193855035820854533","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e37158167b4144ecae4404c7a7f49939_1674949906?x-expires=1697673600&x-signature=TeBMH03%2FmCIMaTUUImcSrpngPOk%3D","3840","https://www.tiktok.com/@pablolemusn/video/7193855035820854533","Bien y de buenas","https://www.tiktok.com/tag/%C3%A1nimoguadalajara?lang=es","#ÁnimoGuadalajara","https://www.tiktok.com/tag/guadalajara?lang=es","#Guadalajara","https://www.tiktok.com/tag/parati?lang=es","#parati","https://www.tiktok.com/tag/sabado?lang=es","#sabado","","","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/e37158167b4144ecae4404c7a7f49939_1674949906~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=EMPVA9B1uY5G6L%2BICViQVjlQEhQ%3D"
"https://www.tiktok.com/@pablolemusn/video/7193527400162987270","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fcb8ac6b25974faa97d9a49426dcdddd_1674873624?x-expires=1697673600&x-signature=bLo4%2BmXXlKPbL8h0CGCWAHvjYtU%3D","4814","https://www.tiktok.com/@pablolemusn/video/7193527400162987270","","https://www.tiktok.com/tag/rbdmusica?lang=es","#rbdmusica","https://www.tiktok.com/tag/rbd?lang=es","#rbd","https://www.tiktok.com/tag/rbdparasiempre?lang=es","#rbdparasiempre","https://www.tiktok.com/tag/rbdtour2023?lang=es","#rbdtour2023","https://www.tiktok.com/tag/rbd_rebelde?lang=es","#rbd_rebelde","https://www.tiktok.com/tag/guadalajarajalisco?lang=es","#guadalajarajalisco","https://www.tiktok.com/tag/contenido?lang=es","#contenido","https://www.tiktok.com/tag/viralvideo?lang=es","#viralvideo","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/fcb8ac6b25974faa97d9a49426dcdddd_1674873624~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=2T%2B7VhRxMZjREXokOOhfWwWEb6s%3D"
"https://www.tiktok.com/@pablolemusn/video/7193195049763605765","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c7603a15fc2444e1ae72b887a920b6cd_1674796249?x-expires=1697673600&x-signature=jOf5P1SJXTd42z8wAwzBGBG6Aw0%3D","18.1K","","","","","","","","","","","","","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/c7603a15fc2444e1ae72b887a920b6cd_1674796249~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=Ok1KTqslFUGdlF4zpUTHR83tgO0%3D"
"https://www.tiktok.com/@pablolemusn/video/7192817794411449606","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/035e1f45ded94a77b80c003471b63df8_1674708411?x-expires=1697673600&x-signature=u9UvDoe4Y9YJjdbMo1nG6YRn%2BR8%3D","6580","https://www.tiktok.com/@pablolemusn/video/7192817794411449606","¿Apoco no se les antojó un cuernito Alfredo? 🤤🤤","https://www.tiktok.com/tag/delicious?lang=es","#delicious","https://www.tiktok.com/tag/delideli?lang=es","#delideli","https://www.tiktok.com/tag/cuernitos?lang=es","#cuernitos","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/contenido?lang=es","#contenido","https://www.tiktok.com/tag/parati?lang=es","#parati","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/035e1f45ded94a77b80c003471b63df8_1674708411~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=RBf6%2BZNxqwfAJlF3HrudOJPpg6Q%3D"
"https://www.tiktok.com/@pablolemusn/video/7192400052889996550","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d7c21969dacf45f08633c85a054bf932_1674611146?x-expires=1697673600&x-signature=%2FZRtb9OURLFzniKXfrCdVvoCMWA%3D","5536","https://www.tiktok.com/@pablolemusn/video/7192400052889996550","","https://www.tiktok.com/tag/guadalajara?lang=es","#guadalajara","https://www.tiktok.com/tag/ciudadbonita?lang=es","#ciudadbonita","https://www.tiktok.com/tag/baile?lang=es","#baile","https://www.tiktok.com/tag/mariachi?lang=es","#mariachi","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/contenido?lang=es","#contenido","https://www.tiktok.com/tag/fy?lang=es","#fy","https://www.tiktok.com/tag/foryou?lang=es","#foryou","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/d7c21969dacf45f08633c85a054bf932_1674611146~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=XHsDXP8Pl1WtNLamoW9zxEmyD3U%3D"
"https://www.tiktok.com/@pablolemusn/video/7191603640870702342","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/owpVIJ01ZnAWtnf1HbeSBRjCDEDQRB8zQSbCND?x-expires=1697673600&x-signature=MSA8wz99TGowjyN6g6lQ5MgM0Pc%3D","6605","https://www.tiktok.com/@pablolemusn/video/7191603640870702342","Dense una vuelta a los tacos Paco en calle Sol esquina con Arcos en la colonia Jardines del Bosque, la verdad están riquísimos 👌.","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/guadalajara?lang=es","#guadalajara","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/parati?lang=es","#parati","https://www.tiktok.com/tag/comida?lang=es","#comida","https://www.tiktok.com/tag/tacos?lang=es","#tacos","https://www.tiktok.com/tag/recomendation?lang=es","#recomendation","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/owpVIJ01ZnAWtnf1HbeSBRjCDEDQRB8zQSbCND~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=ZpbaBS5uSXw%2FZtKkC7JHe86G6XA%3D"
"https://www.tiktok.com/@pablolemusn/video/7191314540729060614","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a5d5bcd6b95b405986a4078095bb5904_1674358407?x-expires=1697673600&x-signature=zp4EYCtDtv%2Fjuov7ImcC2zDoNP4%3D","6100","https://www.tiktok.com/@pablolemusn/video/7191314540729060614","Chequen los autos eléctricos que le entregamos al personal de la Coordinación de Servicios Públicos Municipales ¡Ánimo,","https://www.tiktok.com/tag/guadalajara?lang=es","#Guadalajara","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/autoselectricos?lang=es","#autoselectricos","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/viralvideo?lang=es","#viralvideo","https://www.tiktok.com/tag/parati?lang=es","#parati","","","","","","","!","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/a5d5bcd6b95b405986a4078095bb5904_1674358407~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=KZSVZNe9ma40Q9L3%2FtO%2BOBJ6%2FLE%3D"
"https://www.tiktok.com/@pablolemusn/video/7190948570789432582","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e9df8613317e40e997ab32599c298b3b_1674273193?x-expires=1697673600&x-signature=KQ793HXXwHErL2N%2Bv81%2FLUTPXzI%3D","4408","https://www.tiktok.com/@pablolemusn/video/7190948570789432582","Mira hasta el final…👀🤭","https://www.tiktok.com/tag/cristiancastro?lang=es","#cristiancastro","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/nuncavoyaolvidarte?lang=es","#nuncavoyaolvidarte","https://www.tiktok.com/tag/contenido?lang=es","#contenido","https://www.tiktok.com/tag/parati?lang=es","#parati","https://www.tiktok.com/tag/fy?lang=es","#fy","https://www.tiktok.com/tag/cantando?lang=es","#cantando","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/e9df8613317e40e997ab32599c298b3b_1674273193~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=rE%2FcTab5aioRe%2BQIDZxABmYtlfY%3D"
"https://www.tiktok.com/@pablolemusn/video/7190567201886244101","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/osbRIEbgwWEbGP5UMvBfQRnDQCeZBjAgyInJFD?x-expires=1697673600&x-signature=voQpxOvJEI2gyjlgylt3th%2FDi3A%3D","3796","https://www.tiktok.com/@pablolemusn/video/7190567201886244101","Qué orgullo que en Jalisco exista talento como el de Katya Echazarreta, la primera mujer mexicana y además tapatía en viajar al espacio.","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/katyaechazarreta?lang=es","#katyaechazarreta","https://www.tiktok.com/tag/espacio?lang=es","#espacio","https://www.tiktok.com/tag/guadalajara?lang=es","#guadalajara","","","","","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/osbRIEbgwWEbGP5UMvBfQRnDQCeZBjAgyInJFD~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=eqTxz9N0PgsWJPkuxIqZplpa%2FFk%3D"
"https://www.tiktok.com/@pablolemusn/video/7190158564651011334","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/6bd07426bbed4b44ae796fb9ad9ac63e_1674089254?x-expires=1697673600&x-signature=xla5M%2FD0fb%2FkMta9AfLA4uCMt58%3D","6745","https://www.tiktok.com/@pablolemusn/video/7190158564651011334","¿Qué tal la armo de karateca? 💪🏻😎","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/karate?lang=es","#karate","https://www.tiktok.com/tag/artemarcial?lang=es","#artemarcial","https://www.tiktok.com/tag/lomejordelomejor?lang=es","#lomejordelomejor","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/parati?lang=es","#parati","https://www.tiktok.com/tag/miercoles?lang=es","#miercoles","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/6bd07426bbed4b44ae796fb9ad9ac63e_1674089254~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=TJOoQc6gWG%2FwfSQCyu2Kqxd%2FElw%3D"
"https://www.tiktok.com/@pablolemusn/video/7189845259298360582","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8efb3b6460cd45f680f484dbcca22b30_1674016311?x-expires=1697673600&x-signature=Gl28OzIE3BXmwwq%2Fzkte0ZK04FY%3D","4081","https://www.tiktok.com/@pablolemusn/video/7189845259298360582","Recuerda que puedes disfrutar de este increíble espectáculo de jueves a domingo en la Catedral de Guadalajara, en uno de sus tres horarios: 19:45, 20:45 y 21:30. ¡Ánimo!","https://www.tiktok.com/tag/tequeremosenelcentro?lang=es","#TeQueremosEnElCentro","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/catedral?lang=es","#catedral","https://www.tiktok.com/tag/videomapping?lang=es","#videomapping","https://www.tiktok.com/tag/espectaculo?lang=es","#espectaculo","https://www.tiktok.com/tag/contenido?lang=es","#contenido","https://www.tiktok.com/tag/viraltiktok?lang=es","#viraltiktok","https://www.tiktok.com/tag/centrohistorico?lang=es","#centrohistorico","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/8efb3b6460cd45f680f484dbcca22b30_1674016311~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=dnLtrQi1eXC4g9DoFMovVwffoHs%3D"
"https://www.tiktok.com/@pablolemusn/video/7189477354798959878","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/41162316077144a692aad45ec8d2f1fa_1673930658?x-expires=1697673600&x-signature=K9tPzsbFQyZ57bxeZqOSkCqyvWY%3D","8316","https://www.tiktok.com/@pablolemusn/video/7189477354798959878","Queremos que Guadalajara se vea cada vez más chula 😍","https://www.tiktok.com/tag/centrohistorico?lang=es","#centrohistorico","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","https://www.tiktok.com/tag/trending?lang=es","#trending","https://www.tiktok.com/tag/lunesdetiktok?lang=es","#lunesdetiktok","https://www.tiktok.com/tag/fyp%E3%82%B7?lang=es","#fypシ","","","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/41162316077144a692aad45ec8d2f1fa_1673930658~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=%2BFaAIdmjB8gAS2qGZ494GAJbvR8%3D"
"https://www.tiktok.com/@pablolemusn/video/7188935357415689478","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oIq0IIeL8GJEoGSEBCnAQpxRRbjQOBDEfDDjb2?x-expires=1697673600&x-signature=6ZSPtBh6GKCqcOF%2B7xSQmU9V8aA%3D","5780","https://www.tiktok.com/@pablolemusn/video/7188935357415689478","¿Apoco no se les antojó? 😋","https://www.tiktok.com/tag/guadalajara?lang=es","#Guadalajara","https://www.tiktok.com/tag/parqueciudadeshermanas?lang=es","#parqueciudadeshermanas","https://www.tiktok.com/tag/domingo?lang=es","#domingo","https://www.tiktok.com/tag/jalisco?lang=es","#jalisco","https://www.tiktok.com/tag/tacos?lang=es","#tacos","https://www.tiktok.com/tag/recomendation?lang=es","#recomendation","https://www.tiktok.com/tag/pablolemus?lang=es","#pablolemus","","","","","","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oIq0IIeL8GJEoGSEBCnAQpxRRbjQOBDEfDDjb2~tplv-photomode-zoomcover:480:480.avif?x-expires=1697673600&x-signature=Ytb5dDpgfZKG%2FgojOU0EJuM6d%2BQ%3D"
