"css-4rbku5 href","css-9pa8cd src","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-4rbku5 href 7","css-9pa8cd src 2","css-901oao 8","css-4rbku5 href 12","css-901oao 9","css-901oao 10","css-4rbku5 href 13","css-901oao 11","r-4qtqp9 src","css-901oao 12","css-901oao 13","css-4rbku5 href 17","css-901oao 14","css-901oao 15","css-901oao 19"
"https://twitter.com/Rosendo45909760","https://pbs.twimg.com/profile_images/1392896942804541441/604sSZd2_normal.jpg","Rosendo","@Rosendo45909760","·","https://twitter.com/Rosendo45909760/status/1713281688950682101","14 oct.","Nimo Jalisco","","","","","","","","","1","https://twitter.com/Rosendo45909760/status/1713281688950682101/analytics","43","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","1","","","","",""
"https://twitter.com/VMGlezR","https://pbs.twimg.com/profile_images/1395879650128244736/RvfYpoJD_normal.jpg","Víctor Manuel González Romero","@VMGlezR","·","https://twitter.com/VMGlezR/status/1713279964777152888","14 oct.",", el municipio más peligroso de Jalisco.
Según datos del Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública.

¿Qué han hecho para estar tan mal?","","","","","","","https://twitter.com/VMGlezR/status/1713279964777152888/photo/1","https://pbs.twimg.com/media/F8bKy2PXEAEqrzG?format=jpg&name=small","2","https://twitter.com/VMGlezR/status/1713279964777152888/analytics","54","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","2","","","","",""
"https://twitter.com/VMGlezR","https://pbs.twimg.com/profile_images/1395879650128244736/RvfYpoJD_normal.jpg","Víctor Manuel González Romero","@VMGlezR","·","https://twitter.com/VMGlezR/status/1713279059940024778","14 oct.","¿Algún comentario sobre estos resultados de","","","?","","","","https://twitter.com/VMGlezR/status/1713279059940024778/photo/1","https://pbs.twimg.com/media/F8bKGJ4WoAABcTS?format=jpg&name=small","2","https://twitter.com/VMGlezR/status/1713279059940024778/analytics","36","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","1","","","","",""
"https://twitter.com/juioces","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Julio Castro","@juioces","·","https://twitter.com/juioces/status/1713276333378117971","14 oct.","Animo Pablo","","","","","","","","","2","https://twitter.com/juioces/status/1713276333378117971/analytics","53","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/JacKing13660","https://pbs.twimg.com/profile_images/1693576403613057025/1vzw0Yr-_normal.png","Jac King","@JacKing13660","·","https://twitter.com/JacKing13660/status/1713276300020834638","14 oct.","Animo pablo","","","","","","","","","","https://twitter.com/JacKing13660/status/1713276300020834638/analytics","24","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","https://twitter.com/PoliciaGDL","@PoliciaGDL","","y"
"https://twitter.com/eduardo65173264","https://pbs.twimg.com/profile_images/1280628730759540737/4U4b0A37_normal.jpg","eduardo","@eduardo65173264","·","https://twitter.com/eduardo65173264/status/1713271951605571904","14 oct.","La realidad supera las cifras…","","","","","","","","","2","https://twitter.com/eduardo65173264/status/1713271951605571904/analytics","51","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/BitacoraPol","https://pbs.twimg.com/profile_images/1545479616936251394/8hainsPf_normal.jpg","La Bitácora Política","@BitacoraPol","·","https://twitter.com/BitacoraPol/status/1713270651128250377","14 oct.","Llovedero de quejas interpondrán ciudadanos ante el","@PabloLemusN","https://twitter.com/PabloLemusN","y denuncias penales ante la Fiscalía dd Delitos Electorales vs Pablin","@iepcjalisco","https://twitter.com/iepcjalisco","y los “listos” de","","https://pbs.twimg.com/ext_tw_video_thumb/1713270588897456128/pu/img/5EHMww2h5N0PFcDN.jpg","8","https://twitter.com/BitacoraPol/status/1713270651128250377/analytics","2.688","","","","","14","25","","","",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1713269869515251721","14 oct.","Mi reconocimiento para la","","","y el trabajo especializado del Escuadrón de Recuperación e Identificación Vehicular (ERIV). En Guadalajara vamos a seguir trabajando con todo para mejorar la seguridad de las y los tapatíos. ¡Ánimo!","@PoliciaGDL","https://twitter.com/PoliciaGDL","","","","7","https://twitter.com/PabloLemusN/status/1713269869515251721/analytics","853","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","2","23","","","",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1713269845741981937","14 oct.","Gracias a la estrategia operativa y la tecnología del C5 Guadalajara, la Comisaría de Seguridad Ciudadana Guadalajara","","","logró reducir 64.2 por ciento el robo de vehículos","","","en la Perla Tapatía desde 2018.","","https://pbs.twimg.com/ext_tw_video_thumb/1713269610005377024/pu/img/X3eJb20FaRwPgvcv.jpg","52","https://twitter.com/PabloLemusN/status/1713269845741981937/analytics","2.801","","","","https://abs-0.twimg.com/emoji/v2/svg/1f46e-200d-2642-fe0f.svg","18","83","","","",""
"https://twitter.com/BitacoraPol","https://pbs.twimg.com/profile_images/1545479616936251394/8hainsPf_normal.jpg","La Bitácora Política","@BitacoraPol","·","https://twitter.com/BitacoraPol/status/1713270651128250377","14 oct.","Llovedero de quejas interpondrán ciudadanos ante el","@PabloLemusN","https://twitter.com/PabloLemusN","y denuncias penales ante la Fiscalía dd Delitos Electorales vs Pablin","@iepcjalisco","https://twitter.com/iepcjalisco","y los “listos” de","","","8","https://twitter.com/BitacoraPol/status/1713270651128250377/analytics","2.688","","","","","14","25","","","0:00 / 1:12",""
"https://twitter.com/CamaAbraham","https://pbs.twimg.com/profile_images/553336634200961026/G18DXsmg_normal.jpeg","Abraham Camacho","@CamaAbraham","·","https://twitter.com/CamaAbraham/status/1713265379928117467","14 oct.","Próximo Gobernador","","","","","","","","","1","https://twitter.com/CamaAbraham/status/1713265379928117467/analytics","50","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/1f44d.svg","","","","","",""
"https://twitter.com/chavaasencioR","https://pbs.twimg.com/profile_images/1704754087038701568/3r0V9ZWA_normal.jpg","cɦɑνɑ ɑsceƞciσ","@chavaasencioR","·","https://twitter.com/chavaasencioR/status/1713262459312591001","14 oct.","A pesar de los pesares, se está enchulando","","","Hoy las mascotas chairas saldrán al golpeteo político.

Vamos bien...
Ánimo","","","","","","","https://twitter.com/chavaasencioR/status/1713262459312591001/analytics","64","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/1f44c-1f3fc.svg","","","","","",""
"https://twitter.com/jymfaraday","https://pbs.twimg.com/profile_images/1557333562134773760/w3nASCQH_normal.jpg","Jym Faraday","@jymfaraday","·","https://twitter.com/jymfaraday/status/1713261145883111795","14 oct.","Y para cuando das la cara x lo que te robaste en Zapopan??, a chaparrito tan embustero.","","","","","","","","","","https://twitter.com/jymfaraday/status/1713261145883111795/analytics","38","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/jymfaraday","https://pbs.twimg.com/profile_images/1557333562134773760/w3nASCQH_normal.jpg","Jym Faraday","@jymfaraday","·","https://twitter.com/jymfaraday/status/1713259998480888286","14 oct.","Que de los 3 no se hace 1!!,","","","","","","","","","","https://twitter.com/jymfaraday/status/1713259998480888286/analytics","18","En respuesta a","https://twitter.com/VeroDelgadilloG","@VeroDelgadilloG","https://abs-0.twimg.com/emoji/v2/svg/1f937-1f3fb-200d-2642-fe0f.svg","","@DelToroIsmael_","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/manuelgaribay4","https://pbs.twimg.com/profile_images/1433975827067281411/-uQxflbg_normal.jpg","Manuel Garibay","@manuelgaribay4","·","https://twitter.com/manuelgaribay4/status/1713256546589663640","14 oct.","Que mal estigmatizar los espacios públicos con apodos inadecuados 
""Estrella de la muerte""

¿ no sabía que ahí murieran las personas ?

Solo veo muchisim@s usuari@s de transporte público que no tienen resguardo y protección cuando llueve","","","","","","","","","1","https://twitter.com/manuelgaribay4/status/1713256546589663640/analytics","44","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/medgeneral","https://pbs.twimg.com/profile_images/1238636328197279746/OsvsGgj3_normal.jpg","Juan Guillermo","@medgeneral","·","https://twitter.com/medgeneral/status/1713252530518364283","14 oct.","Desaparecieron un espacio público para construir edificios para particulares.. eso es lo que sucede en el centro de Zapopan..","","","","","","","https://twitter.com/medgeneral/status/1713252530518364283/photo/1","https://pbs.twimg.com/media/F8ayGD_XcAAHila?format=jpg&name=small","","https://twitter.com/medgeneral/status/1713252530518364283/analytics","16","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/antonio399","https://pbs.twimg.com/profile_images/1176372809/Datocurioso6_VillalloraantelatumbadeMadero_normal.jpg","pancho","@antonio399","·","https://twitter.com/antonio399/status/1713251795948970440","14 oct.","Esa Veronica quieres suerte de seguir viviendo del pueblo sin hacer nada …… Lemus no te contamines","","","","","","","","","","https://twitter.com/antonio399/status/1713251795948970440/analytics","17","En respuesta a","https://twitter.com/VeroDelgadilloG","@VeroDelgadilloG","","","@DelToroIsmael_","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/Ralejandrogdl","https://pbs.twimg.com/profile_images/1520859483559407616/EDEORgEQ_normal.jpg","Ralejandro","@Ralejandrogdl","·","https://twitter.com/Ralejandrogdl/status/1713240580275462291","14 oct.","Lo van a encarcelar antes.","","","","","","","","","1","https://twitter.com/Ralejandrogdl/status/1713240580275462291/analytics","6","En respuesta a","https://twitter.com/SergioR19556838","@SergioR19556838","","","","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/luisperezsegura","https://pbs.twimg.com/profile_images/1710402678050689024/KdI4HMQo_normal.jpg","Casi siempre, el corazón tiene la razón.","@luisperezsegura","·","https://twitter.com/luisperezsegura/status/1713239623801979096","14 oct.","Pura ciclovía
Cierre de carriles
Pinturita y monumentos
Carruseles carísimos
Cartel inmobiliario
Desaparición de 300 melones","","",".","","","","","","","https://twitter.com/luisperezsegura/status/1713239623801979096/analytics","14","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","https://twitter.com/hashtag/YaseVan?src=hashtag_click","","",""
"https://twitter.com/PaladinVpn","https://pbs.twimg.com/profile_images/1579822684363423744/cHauV7bO_normal.png","Paladin VPN","@PaladinVpn","PaladinVPN is a free VPN with unlimited data. No registration is required; No email. PaladinVPN has more and more servers worldwide. Protect your privacy with a free VPN.","https://twitter.com/PaladinVpn/status/1657261429370519552/analytics","","92","","","266","","","","","https://pbs.twimg.com/amplify_video_thumb/1656551282650365952/img/bZBtgHQIiFe8EpRZ.jpg","Promocionado","","","","","","","","","","","",""
"https://twitter.com/SergioR19556838","https://pbs.twimg.com/profile_images/1642679048085164035/GazQ9kdZ_normal.png","Sergio Rivera","@SergioR19556838","·","https://twitter.com/SergioR19556838/status/1713238014510678112","14 oct.","Ese es mi Gober, cuentas con el apoyo de muchos gente, sigue como vas, tu muy bien estimado Pablo, abrazo y bendecido camino!! Sin duda nuestro próximo gobernador!","","","","","","","","","2","https://twitter.com/SergioR19556838/status/1713238014510678112/analytics","57","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","1","","","","",""
"https://twitter.com/GalvanAlbino","https://pbs.twimg.com/profile_images/1682569025665093632/eVN9gxtr_normal.jpg","Albino Galvan","@GalvanAlbino","·","https://twitter.com/GalvanAlbino/status/1713236360281080223","14 oct.","Agradezco","@pablolemusn","https://twitter.com/PabloLemusN","la confianza del Presidente Municipal de Guadalajara","","","para la realización de este gran proyecto, en el cual atenderemos a más de 15,000 atletas con disciplinas como Karate, taekwondo, judo y artes Marciales mixtas.","","","1","https://twitter.com/GalvanAlbino/status/1713236360281080223/analytics","46","","","","https://abs-0.twimg.com/emoji/v2/svg/1faf1-1f3fd-200d-1faf2-1f3fc.svg","1","","","","",""
"https://twitter.com/goroneo7","https://pbs.twimg.com/profile_images/1662985748147236864/F6Uml6l-_normal.jpg","Luis Hernández","@goroneo7","·","https://twitter.com/goroneo7/status/1713232929973735845","14 oct.","aquí otra vez dando lata cuando van a arreglar esta fuga ya va a cumplir un mes y nada , solo dien ""se atiende su reporte ""","@PabloLemusN","https://twitter.com/PabloLemusN","","@siapagdl","https://twitter.com/siapagdl","","https://twitter.com/goroneo7/status/1713232929973735845/photo/1","https://pbs.twimg.com/media/F8agO46XMAAwU0E?format=jpg&name=360x360","1","https://twitter.com/goroneo7/status/1713232929973735845/analytics","24","","","","","0:04","","","","",""
"https://twitter.com/alfjcardenas","https://pbs.twimg.com/profile_images/1711853840243314688/2d_CoDOf_normal.jpg","AC","@alfjcardenas","·","https://twitter.com/alfjcardenas/status/1713231342568161462","14 oct.","Nadie más inútil que Ismael del Toro , un inepto, y Lemus que cree que solo el centro de la Ciudad  es Guadalajara.","","","","","","Lord Rupert Everton","","","2","https://twitter.com/alfjcardenas/status/1713231342568161462/analytics","25","En respuesta a","https://twitter.com/VeroDelgadilloG","@VeroDelgadilloG","","","@DelToroIsmael_","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/NewfangledGames","https://pbs.twimg.com/profile_images/1525067074430767107/mPBNu54Y_normal.png","Paper Trail","@NewfangledGames","This indie game has won over 30 awards!","https://twitter.com/NewfangledGames/status/1671104115982647296/analytics","","267","","","398","","","2.494","","https://pbs.twimg.com/amplify_video_thumb/1670782011336695809/img/qxLavQSkuf498ehZ.jpg","Promocionado","","Wishlist now!","Free demo on Steam for limited time!","","in Steam NextFest","https://abs-0.twimg.com/emoji/v2/svg/1f3c6.svg","","","","","",""
"https://twitter.com/laearam","https://pbs.twimg.com/profile_images/1664894511623831552/3BzSpWg7_normal.jpg","Aram BV","@laearam","·","https://twitter.com/laearam/status/1713231074338222289","14 oct.","Ve  a supervisar Constituyentes y 16 de septiembre tienes 4 meses con un cochinero y ni tus luces","","","","","","","","","1","https://twitter.com/laearam/status/1713231074338222289/analytics","72","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/mariobello22","https://pbs.twimg.com/profile_images/1605060051894312961/Kc45P_Pl_normal.jpg","Mariobello22","@mariobello22","·","https://twitter.com/mariobello22/status/1713229301514965082","14 oct.","Eres un lobo, que vas a saber tú","","","","","","","","","1","https://twitter.com/mariobello22/status/1713229301514965082/analytics","22","En respuesta a","https://twitter.com/CharliFerm33257","@CharliFerm33257","","","@PabloLemusN","https://twitter.com/Trafico_ZMG","@Trafico_ZMG","","y"
"https://twitter.com/AMVL84","https://pbs.twimg.com/profile_images/1649430883651264514/cRvKJbhb_normal.jpg","Anto 𝕏 ","@AMVL84","·","https://twitter.com/AMVL84/status/1713226266474684803","14 oct.","¿Fuente?","","","","","","","","","","https://twitter.com/AMVL84/status/1713226266474684803/analytics","9","En respuesta a","https://twitter.com/arturofm2103","@arturofm2103","","","","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
