"css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","r-4qtqp9 src","css-901oao 5","css-4rbku5 href 5","css-9pa8cd src 2","css-901oao 6","css-901oao 7","css-901oao 8","css-4rbku5 href 6","css-901oao 9","r-4qtqp9 src 2","css-901oao 10","css-4rbku5 href 7","css-9pa8cd src 3","css-4rbku5 href 8","css-9pa8cd src 4","css-4rbku5 2","css-4rbku5 3","css-901oao 11","css-901oao 12","css-4rbku5 href 9","css-9pa8cd src 5","css-4rbku5 href 10","css-4rbku5 href 11","css-901oao 13","css-901oao 14"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701807978679054820","12 sept.","Muchas gracias","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","por estar presente en mi segundo informe. Sigamos trabajando en unión por Guadalajara. ¡Ánimo!","https://twitter.com/luiscisnerosq","https://pbs.twimg.com/profile_images/1714013888868487168/2m768Kov_mini.jpg","#ÁnimoGuadalajara","1","2","","2.335","","#LaCiudadQueQuiero","","https://pbs.twimg.com/media/F54HzwWXEAA0VFu?format=jpg&name=360x360","https://twitter.com/PabloLemusN/status/1701807978679054820/analytics","https://pbs.twimg.com/media/F54HzwWXYAAyS1Z?format=jpg&name=360x360","@luiscisnerosq","","@guadalajaragob","Cita","https://twitter.com/luiscisnerosq/status/1701806299669749804/photo/1","https://pbs.twimg.com/media/F54HzwWWYAA6HDc?format=jpg&name=360x360","https://twitter.com/luiscisnerosq/status/1701806299669749804/photo/2","https://twitter.com/luiscisnerosq/status/1701806299669749804/photo/3","30","Luis Cisneros"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701792639517880749","12 sept.","Les convoco a un gran acuerdo social y colectivo para que me ayuden a ser el el próximo Gobernador de","",". Les invito a escuchar el siguiente mensaje:

¡Ánimo!","","https://pbs.twimg.com/amplify_video_thumb/1701789182711005184/img/_NAtAUd1mXJRiAF8.jpg","","135","91","https://twitter.com/hashtag/Jalisco?src=hashtag_click","32,3 mil","","","","","https://twitter.com/PabloLemusN/status/1701792639517880749/analytics","","","#Jalisco","","","","","","","533",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701790817369690583","12 sept.","Muchas gracias por acompañarme,","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". Seguiremos trabajando en equipo por","https://twitter.com/MiguelZarateH","https://pbs.twimg.com/profile_images/1701401808424292352/87Nu57SQ_mini.jpg",". ¡Ánimo!","1","2","https://twitter.com/hashtag/Guadalajara?src=hashtag_click","2.473","https://abs-0.twimg.com/emoji/v2/svg/1f3db.svg","","","https://pbs.twimg.com/media/F534iDcbwAAybni?format=jpg&name=360x360","https://twitter.com/PabloLemusN/status/1701790817369690583/analytics","https://pbs.twimg.com/media/F534ih5acAAheKs?format=jpg&name=360x360","@MiguelZarateH","#Guadalajara","@PabloLemusN","Cita","https://twitter.com/MiguelZarateH/status/1701789516577595441/photo/1","https://pbs.twimg.com/media/F534ivBa0AAtbdz?format=jpg&name=360x360","https://twitter.com/MiguelZarateH/status/1701789516577595441/photo/2","https://twitter.com/MiguelZarateH/status/1701789516577595441/photo/3","25","Miguel Zárate"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701788490676002911","12 sept.","Eje Jalisco - Nuevo León","https://abs-0.twimg.com/emoji/v2/svg/1f34a.svg","más unido que nunca","https://twitter.com/samuel_garcias","https://pbs.twimg.com/media/F533nTgWQAAGWdl?format=jpg&name=small",". 
¡Ánimo!","76","33","https://twitter.com/EnriqueAlfaroR","11,9 mil","https://abs-0.twimg.com/emoji/v2/svg/1f60e.svg","","https://twitter.com/PabloLemusN/status/1701788490676002911/photo/1","","https://twitter.com/PabloLemusN/status/1701788490676002911/analytics","","@samuel_garcias","@EnriqueAlfaroR","","","https://twitter.com/colosioriojas","","","","262",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701786742964002999","12 sept.","Gracias","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",", seguiremos trabajando en equipo por","https://twitter.com/felixgastelum1","https://pbs.twimg.com/profile_images/1453358324754362372/C24hKQ-L_mini.jpg",". ¡Ánimo!","23","Mostrar más","https://twitter.com/hashtag/Guadalajara?src=hashtag_click","2.099","","#ÁnimoJalisco","https://twitter.com/felixgastelum1/status/1701785666076766238/photo/1","https://pbs.twimg.com/media/F531C5nb0AAfKBM?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701786742964002999/analytics","","@felixgastelum1","#Guadalajara","#ÁnimoGuadalajara","Cita","","","","","","Félix Gastelum"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701786427468443923","12 sept.","Muchas gracias por acompañarme,","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". Seguiremos trabajando bien y de buenas por las y los tapatíos. ¡Ánimo!","https://twitter.com/ORmzCastellanos","https://pbs.twimg.com/profile_images/1654503912710320129/Cx3UVTpg_mini.jpg","","2","24","","1.905","","#Informe","","https://pbs.twimg.com/media/F530tz8XYAAhtti?format=jpg&name=360x360","https://twitter.com/PabloLemusN/status/1701786427468443923/analytics","https://pbs.twimg.com/media/F530t_nWMAAJKs5?format=jpg&name=360x360","@ORmzCastellanos","","#Guadalajara","Cita","https://twitter.com/ORmzCastellanos/status/1701785321606611421/photo/1","https://pbs.twimg.com/media/F530ua_X0AA51_A?format=jpg&name=360x360","https://twitter.com/ORmzCastellanos/status/1701785321606611421/photo/2","https://twitter.com/ORmzCastellanos/status/1701785321606611421/photo/3","","Oscar Ramírez Castellanos"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701785812025725310","12 sept.","Gracias por acompañarme","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". ¡Ánimo!","https://twitter.com/EspinosaLicon","","https://","1","15","https://twitter.com/EspinosaLicon/status/1701784259642417185","1.166","","status/1701784259642417185","","","https://twitter.com/PabloLemusN/status/1701785812025725310/analytics","","@EspinosaLicon","twitter.com/EspinosaLicon/","…","","","","","","",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701785436937412984","12 sept.","Muchas gracias","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","por acompañarme en mi segundo informe. Seguiremos trabajando en unidad por Jalisco. ¡Ánimo!","https://twitter.com/SalvadorZamoraZ","https://pbs.twimg.com/profile_images/1699580588187844608/ej3JhIrn_mini.jpg","","1","26","","1.833","https://abs-0.twimg.com/emoji/v2/svg/1f929.svg","","","https://pbs.twimg.com/ext_tw_video_thumb/1701780837895999488/pu/img/5FVSWXExo_vl8731.jpg","https://twitter.com/PabloLemusN/status/1701785436937412984/analytics","","@SalvadorZamoraZ","","#DesdeTlajo","Cita","","","","","","Salvador Zamora"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701785018559807539","12 sept.","Muchas gracias querida","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","por acompañarme. Seguiremos trabajando en unidad por","https://twitter.com/CitlalliAmaya","https://pbs.twimg.com/profile_images/1589650997336543232/2kVlWJWm_mini.jpg",",","24","","https://twitter.com/hashtag/Guadalajara?src=hashtag_click","1.561","","y","","https://pbs.twimg.com/media/F53xofPXsAA74eu?format=jpg&name=360x360","https://twitter.com/PabloLemusN/status/1701785018559807539/analytics","https://pbs.twimg.com/media/F53xofRW4AApW9_?format=jpg&name=360x360","@CitlalliAmaya","#Guadalajara",". ¡Ánimo!","Cita","https://twitter.com/CitlalliAmaya/status/1701781916570038662/photo/1","https://pbs.twimg.com/media/F53xofRXIAAwdwr?format=jpg&name=360x360","https://twitter.com/CitlalliAmaya/status/1701781916570038662/photo/2","https://twitter.com/CitlalliAmaya/status/1701781916570038662/photo/3","","Citlalli Amaya"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701783846146978150","12 sept.","Muchas gracias compadre","https://abs-0.twimg.com/emoji/v2/svg/1f60e.svg","por acompañarme. A seguir trabajando por Guadalajara, Jalisco y México","https://twitter.com/samuel_garcias","https://pbs.twimg.com/profile_images/1444895291618959361/6j7Hxe3n_mini.jpg",". ¡Ánimo!","29","8","","5.045","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","","https://twitter.com/samuel_garcias/status/1701778229764440326/photo/1","https://pbs.twimg.com/media/F53uRrnbMAAYxEB?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701783846146978150/analytics","","@samuel_garcias","","","Cita","","","","","86","Samuel García"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701783455770476847","12 sept.","Muchas gracias amigo","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","por acompañarme en mi segundo informe de gobierno. Hemos hecho un gran equipo desde hace 30 años y sé que seguiremos dándole rumbo a nuestra ciudad, nuestro estado. ¡Ánimo!","https://twitter.com/JuanJoseFrangie","https://pbs.twimg.com/profile_images/1703804324126531589/CnnI7pKA_mini.png","","5","4","","2.649","","","https://twitter.com/JuanJoseFrangie/status/1701778785949892714/photo/1","https://pbs.twimg.com/media/F53uyUCXMAA1c_L?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701783455770476847/analytics","","@JuanJoseFrangie","","","Cita","","","","","59","Juan José Frangie"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701778036234797140","12 sept.","Gracias por el apoyo y asistir,","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". ¡Ánimo!","https://twitter.com/eduardovidrio","https://pbs.twimg.com/profile_images/547188666095771648/pQH5x4G2_mini.jpeg","","4","1","","2.065","","","https://twitter.com/eduardovidrio/status/1701769374753845302/photo/1","https://pbs.twimg.com/media/F53mOPRa0AAW8YF?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701778036234797140/analytics","","@eduardovidrio","","","Cita","","","","","30","Eduardo Vidrio Rivas"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701777892282106283","12 sept.","¡Gracias mi estimado Gobernador por tu mensaje, te lo aprecio mucho. Un abrazo hasta Yucatán y espero recibirte pronto en","","!","","https://pbs.twimg.com/profile_images/1158450160327974915/hs0wsBHr_mini.jpg","#Jalisco","2","33","https://twitter.com/hashtag/Guadalajara?src=hashtag_click","2.036","","#Guadalajara","https://twitter.com/MauVila/status/1701762978041790605/photo/1","https://pbs.twimg.com/media/F53gaIKWYAACkPl?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701777892282106283/analytics","","","#Guadalajara","@PabloLemusN","Cita","","","","",", por su Segundo Informe de Gobierno, que continúen los resultados para las familias guadalajarenses.","Mauricio Vila"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701777324411064517","12 sept.","Muchas gracias,","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". Saludos a todos en Mérida. ¡Ánimo!","https://twitter.com/RenanBarrera","https://pbs.twimg.com/profile_images/1685168443484459008/YthEMtFT_mini.jpg","#AnimoGuadalajara","18","","","1.268","","@GuadalajaraGob","https://twitter.com/RenanBarrera/status/1701771149980443002/photo/1","https://pbs.twimg.com/media/F53n1wJWYAAueWE?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701777324411064517/analytics","","@RenanBarrera","","@PabloLemusN","Cita","","","","","van bien y se pondrá mejor trabajando unidos por capitales más fuertes.","Renán Barrera"
"https://twitter.com/MauVila","https://pbs.twimg.com/profile_images/1158450160327974915/hs0wsBHr_normal.jpg","https://twitter.com/MauVila","Mauricio Vila","@MauVila","·","https://twitter.com/MauVila/status/1701762978041790605","12 sept.","Desde","","envío una felicitación a","https://twitter.com/PabloLemusN","https://pbs.twimg.com/media/F53gaIKWYAACkPl?format=jpg&name=small",", Alcalde de","6","8","https://twitter.com/hashtag/Yucat%C3%A1n?src=hashtag_click","6.953","",",","https://twitter.com/MauVila/status/1701762978041790605/photo/1","","https://twitter.com/MauVila/status/1701762978041790605/analytics","","@PabloLemusN","#Yucatán",", por su Segundo Informe de Gobierno, que continúen los resultados para las familias guadalajarenses.","reposteado","","","","","49","Pablo Lemus Navarro"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701772337819893971","12 sept.","¡Ánimo,","","! Vamos bien y se pondrá mejor. ¡Muchas gracias!","https://twitter.com/PabloLemusN/status/1701772337819893971/photo/1","https://pbs.twimg.com/media/F53o60XWIAAhhS1?format=jpg&name=small","16","18","155","https://twitter.com/PabloLemusN/status/1701772337819893971/analytics","4.810","","","","","","","","#Guadalajara","","","","","","https://twitter.com/hashtag/Guadalajara?src=hashtag_click","",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701774833103573456","12 sept.","Puedes checar los resultados de mi informe aquí:","https://abs-0.twimg.com/emoji/v2/svg/1f447.svg","","","","https://","2","3","https://t.co/5sANboFj0R","901","","","","","https://twitter.com/PabloLemusN/status/1701774833103573456/analytics","","","informe.guadalajara.gob.mx","","","","","","","23",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701772334812541356","12 sept.","cambió 6 carriles de contaminación por un paseo arbolado y una línea de tren ligero subterránea, todo gracias al trabajo de miles de tapatíos que promovieron y defendieron el espacio público.","","leer descripción de la imagen","","https://pbs.twimg.com/profile_images/1338756102373199872/gzzzYppu_mini.jpg","ALT","42","19","https://twitter.com/hashtag/Guadalajara?src=hashtag_click","13,5 mil","","","https://twitter.com/sainzcaccia/status/1701627498633597027/photo/1","https://pbs.twimg.com/media/F51jVCbXwAAdp-v?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701772334812541356/analytics","","","#Guadalajara","","Cita","","","","","142","Carlos A. Sainz Caccia"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701768020052345167","12 sept.","Gracias estimado","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". ¡Ánimo!","https://twitter.com/luiscisnerosq","https://pbs.twimg.com/profile_images/1714013888868487168/2m768Kov_mini.jpg","#AnimoGuadalajara","19","Mostrar más","","1.507","","@ZapopanGob","","https://pbs.twimg.com/media/F53eqOeXYAAqKYd?format=jpg&name=360x360","https://twitter.com/PabloLemusN/status/1701768020052345167/analytics","https://pbs.twimg.com/media/F53eqOeXwAAiZFu?format=jpg&name=360x360","@luiscisnerosq","","@GuadalajaraGob","Cita","https://twitter.com/luiscisnerosq/status/1701761058669465776/photo/1","https://pbs.twimg.com/media/F53eqOfWgAAzg5R?format=jpg&name=360x360","https://twitter.com/luiscisnerosq/status/1701761058669465776/photo/2","https://twitter.com/luiscisnerosq/status/1701761058669465776/photo/3","","Luis Cisneros"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701767760861106633","12 sept.","Gracias por asistir","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg",". ¡Ánimo!","https://twitter.com/CharroCanalesL","https://pbs.twimg.com/profile_images/1582383484160692226/Y_TdRyDa_mini.jpg","@samuel_garcias","1","1","","1.733","https://abs-0.twimg.com/emoji/v2/svg/270c-1f3fb.svg","@CortinaGallardo","https://twitter.com/CharroCanalesL/status/1701761425511731602/photo/1","https://pbs.twimg.com/media/F53e_qYW0AAqFgO?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701767760861106633/analytics","","@CharroCanalesL","","@Chertorivski","Cita","","","","","18","Andres Canales Leaño"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701764560154132991","12 sept.","Muchas gracias estimada","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","por acompañarme. ¡Ánimo!","https://twitter.com/FabiolaLoya_","https://pbs.twimg.com/profile_images/1626108172720283648/yyXY0j07_mini.jpg","@DavidZamoraB","2","2","https://twitter.com/FabiolaLoya_/status/1701747961837813818/photo/1","2.110","","@MonrazDiego","https://twitter.com/FabiolaLoya_/status/1701747961837813818/photo/2","https://pbs.twimg.com/media/F53Sv-bWQAA8umS?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701764560154132991/analytics","https://pbs.twimg.com/media/F53Sv-VW4AAnVuy?format=jpg&name=small","@FabiolaLoya_","","@GobiernoJalisco","Cita","","","","","26","Fabiola Loya"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701764271330193561","12 sept.","Un honor tenerte de nuevo en Guadalajara","",", gracias por acompañarme en mi segundo informe del","https://twitter.com/colosioriojas","",".","1","1","https://twitter.com/GuadalajaraGob","1.321","","","","","https://twitter.com/PabloLemusN/status/1701764271330193561/analytics","","@colosioriojas","@GuadalajaraGob","","","","","","","44",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","https://twitter.com/PabloLemusN","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1701764081370214869","12 sept.","Muchas gracias amigo y Gobernador de Yucatán","https://abs-0.twimg.com/emoji/v2/svg/1f609.svg","por los buenos deseos. ¡Ánimo!","https://twitter.com/MauVila","https://pbs.twimg.com/profile_images/1158450160327974915/hs0wsBHr_mini.jpg","#Jalisco","1","18","","1.398","","#Guadalajara","https://twitter.com/MauVila/status/1701762978041790605/photo/1","https://pbs.twimg.com/media/F53gaIKWYAACkPl?format=jpg&name=small","https://twitter.com/PabloLemusN/status/1701764081370214869/analytics","","@MauVila","","@PabloLemusN","Cita","","","","",", por su Segundo Informe de Gobierno, que continúen los resultados para las familias guadalajarenses.","Mauricio Vila"
